Service_Provider_Type,Company_Name,Country,Full_Name,ID,Original_Category,Search_Friendly_Type
Central Administrations,Seligson & Co Fund Management Co Plc,FI,Seligson & Co Fund Management Co Plc (FI),72074,Adminid,Central_Administrations
Central Administrations,SGSS Deutschland Kapitalanlagegesel.,DE,SGSS Deutschland Kapitalanlagegesel. (DE),22251,Adminid,Central_Administrations
Central Administrations,Siemens Fonds Invest GmbH,DE,Siemens Fonds Invest GmbH (DE),72417,Adminid,Central_Administrations
Central Administrations,SKAGEN AS,NO,SKAGEN AS (NO),17572,Adminid,Central_Administrations
Central Administrations,Skandinaviska Enskilda Banken AB,SE,Skandinaviska Enskilda Banken AB (SE),2021,Adminid,Central_Administrations
Central Administrations,Skandinaviska Enskilda Banken AB,SE,Skandinaviska Enskilda Banken AB (SE),65310,Adminid,Central_Administrations
Central Administrations,SMBC Nikko Bank (Luxembourg) S.A.,LU,SMBC Nikko Bank (Luxembourg) S.A. (LU),1541,Adminid,Central_Administrations
Central Administrations,Smith & Williamson Fd Adm. Ld,GB,Smith & Williamson Fd Adm. Ld (GB),70542,Adminid,Central_Administrations
Central Administrations,Société Générale Luxembourg S.A.,LU,Société Générale Luxembourg S.A. (LU),2806,Adminid,Central_Administrations
Central Administrations,Société Générale S.A.,FR,Société Générale S.A. (FR),2028,Adminid,Central_Administrations
Central Administrations,Société Générale Securities Services,DE,Société Générale Securities Services (DE),84133,Adminid,Central_Administrations
Central Administrations,Société Générale Securities Services,FR,Société Générale Securities Services (FR),22455,Adminid,Central_Administrations
Central Administrations,Société Générale Securities Services,GB,Société Générale Securities Services (GB),68392,Adminid,Central_Administrations
Central Administrations,Société Générale Securities Services,IE,Société Générale Securities Services (IE),73381,Adminid,Central_Administrations
Central Administrations,Société Générale Securities Services,IT,Société Générale Securities Services (IT),13125,Adminid,Central_Administrations
Central Administrations,"Société Générale, Dublin Branch",IE,"Société Générale, Dublin Branch (IE)",68407,Adminid,Central_Administrations
Central Administrations,Sofina Invest S.A,LU,Sofina Invest S.A (LU),14907,Adminid,Central_Administrations
Central Administrations,Sonae Sierra,PT,Sonae Sierra (PT),72796,Adminid,Central_Administrations
Central Administrations,Spängler IQAM Invest GmbH,AT,Spängler IQAM Invest GmbH (AT),71808,Adminid,Central_Administrations
Central Administrations,S-Pankki Rahastoyhtiö Oy,FI,S-Pankki Rahastoyhtiö Oy (FI),72068,Adminid,Central_Administrations
Central Administrations,SPF - Sierra Portugal,LU,SPF - Sierra Portugal (LU),80970,Adminid,Central_Administrations
Central Administrations,SS&C (Luxembourg) SARL,LU,SS&C (Luxembourg) SARL (LU),70224,Adminid,Central_Administrations
Central Administrations,SS&C Financial Services (Ireland),IE,SS&C Financial Services (Ireland) (IE),87624,Adminid,Central_Administrations
Central Administrations,SS&C Financial Services Europe Ltd,GB,SS&C Financial Services Europe Ltd (GB),100924,Adminid,Central_Administrations
Central Administrations,SS&C Financial Services Intl Ltd,GB,SS&C Financial Services Intl Ltd (GB),100923,Adminid,Central_Administrations
Central Administrations,SS&C Fund Services (Cayman) Ltd,KY,SS&C Fund Services (Cayman) Ltd (KY),91297,Adminid,Central_Administrations
Central Administrations,SS&C Technologies Inc. NY,US,SS&C Technologies Inc. NY (US),101674,Adminid,Central_Administrations
Central Administrations,Standish Management (Lux) Sàrl,LU,Standish Management (Lux) Sàrl (LU),14026,Adminid,Central_Administrations
Central Administrations,State Steet Bank GmbH,DE,State Steet Bank GmbH (DE),2997,Adminid,Central_Administrations
Central Administrations,"State Street (Cayman) Trust, Limited",KY,"State Street (Cayman) Trust, Limited (KY)",112090,Adminid,Central_Administrations
Central Administrations,State Street Bank & Trust Cpny SG Br,SG,State Street Bank & Trust Cpny SG Br (SG),105138,Adminid,Central_Administrations
Central Administrations,State Street Bank and Trust Company,GB,State Street Bank and Trust Company (GB),22957,Adminid,Central_Administrations
Central Administrations,State Street Bank and Trust Company,US,State Street Bank and Trust Company (US),2336,Adminid,Central_Administrations
Central Administrations,State Street Bank GmbH - Munich,DE,State Street Bank GmbH - Munich (DE),71776,Adminid,Central_Administrations
Central Administrations,State Street Bank International GmbH,DE,State Street Bank International GmbH (DE),84246,Adminid,Central_Administrations
Central Administrations,State Street Bank International GmbH,FR,State Street Bank International GmbH (FR),3861,Adminid,Central_Administrations
Central Administrations,"State Street Bank Intl GmbH, Amst br",NL,"State Street Bank Intl GmbH, Amst br (NL)",102836,Adminid,Central_Administrations
Central Administrations,"State Street Bank Intl GmbH, Lux Br.",LU,"State Street Bank Intl GmbH, Lux Br. (LU)",17390,Adminid,Central_Administrations
Central Administrations,State Street Cayman Trust Company,KY,State Street Cayman Trust Company (KY),110584,Adminid,Central_Administrations
Central Administrations,State Street Custodial Services Ltd,IE,State Street Custodial Services Ltd (IE),10003,Adminid,Central_Administrations
Central Administrations,State Street Int GmbH Zurich Br.,CH,State Street Int GmbH Zurich Br. (CH),70852,Adminid,Central_Administrations
Central Administrations,State Street Intl Ireland Ltd,IE,State Street Intl Ireland Ltd (IE),10002,Adminid,Central_Administrations
Central Administrations,State Street Trustees Limited,GB,State Street Trustees Limited (GB),4878,Adminid,Central_Administrations
Central Administrations,Stonehage Fleming Luxembourg S.A,LU,Stonehage Fleming Luxembourg S.A (LU),21875,Adminid,Central_Administrations
Central Administrations,Storebrand Asset Management AS,NO,Storebrand Asset Management AS (NO),83390,Adminid,Central_Administrations
Central Administrations,STORK SAF GP,LU,STORK SAF GP (LU),108649,Adminid,Central_Administrations
Central Administrations,Studio Palandrani,IT,Studio Palandrani (IT),107688,Adminid,Central_Administrations
Central Administrations,Südwestbank AG,DE,Südwestbank AG (DE),12454,Adminid,Central_Administrations
Central Administrations,Svenska Handelsbanken AB (publ),SE,Svenska Handelsbanken AB (publ) (SE),10290,Adminid,Central_Administrations
Central Administrations,Swedbank AB (publ),SE,Swedbank AB (publ) (SE),22910,Adminid,Central_Administrations
Central Administrations,Swedbank AB (Publ) Luxembourg Branch,LU,Swedbank AB (Publ) Luxembourg Branch (LU),22712,Adminid,Central_Administrations
Central Administrations,Swedbank AS,EE,Swedbank AS (EE),17494,Adminid,Central_Administrations
Central Administrations,Swiss Financial Services (Ireland) L,IE,Swiss Financial Services (Ireland) L (IE),84130,Adminid,Central_Administrations
Central Administrations,Swisscanto Asset Management Intl SA,LU,Swisscanto Asset Management Intl SA (LU),10400,Adminid,Central_Administrations
Central Administrations,Swisscanto Fondsleitung AG,CH,Swisscanto Fondsleitung AG (CH),5709,Adminid,Central_Administrations
Central Administrations,Syd Fund Management A/S,DK,Syd Fund Management A/S (DK),72053,Adminid,Central_Administrations
Central Administrations,T. Bailey Fund Services Limited,GB,T. Bailey Fund Services Limited (GB),87518,Adminid,Central_Administrations
Central Administrations,The Bank of New York Mellon Intl UK,GB,The Bank of New York Mellon Intl UK (GB),22753,Adminid,Central_Administrations
Central Administrations,The Bank of New York Mellon SA,NL,The Bank of New York Mellon SA (NL),80201,Adminid,Central_Administrations
Central Administrations,The Bank of New York Mellon SA/NV,BE,The Bank of New York Mellon SA/NV (BE),98619,Adminid,Central_Administrations
Central Administrations,The Bank of New York Mellon SA/NV,DE,The Bank of New York Mellon SA/NV (DE),72078,Adminid,Central_Administrations
Central Administrations,The Bank of New York Mellon SA/NV LU,LU,The Bank of New York Mellon SA/NV LU (LU),5637,Adminid,Central_Administrations
Central Administrations,The Carlyle Group (Luxembourg) Sàrl,LU,The Carlyle Group (Luxembourg) Sàrl (LU),93323,Adminid,Central_Administrations
Central Administrations,The Northern Trust Company,US,The Northern Trust Company (US),91304,Adminid,Central_Administrations
Central Administrations,Threadneedle Investment Services LTD,GB,Threadneedle Investment Services LTD (GB),41219,Adminid,Central_Administrations
Central Administrations,Threestones Capital Management S.A.,LU,Threestones Capital Management S.A. (LU),17915,Adminid,Central_Administrations
Central Administrations,Tishman Speyer Europe S.à r.l,LU,Tishman Speyer Europe S.à r.l (LU),12261,Adminid,Central_Administrations
Central Administrations,TMF Fund Services (Luxembourg) S.A.,LU,TMF Fund Services (Luxembourg) S.A. (LU),13819,Adminid,Central_Administrations
Central Administrations,TMF Luxembourg S.A.,LU,TMF Luxembourg S.A. (LU),14001,Adminid,Central_Administrations
Central Administrations,TMW Pramerica Property Ivt GmbH,DE,TMW Pramerica Property Ivt GmbH (DE),72418,Adminid,Central_Administrations
Central Administrations,Tramuntana Management S.à r.l.,LU,Tramuntana Management S.à r.l. (LU),80477,Adminid,Central_Administrations
Central Administrations,Trident Fund Services (Malta) Ld,MT,Trident Fund Services (Malta) Ld (MT),84344,Adminid,Central_Administrations
Central Administrations,Trident Trust Co (Lux) S.A.,LU,Trident Trust Co (Lux) S.A. (LU),18596,Adminid,Central_Administrations
Central Administrations,Tristan Capital Partners LLP,GB,Tristan Capital Partners LLP (GB),74645,Adminid,Central_Administrations
Central Administrations,Trust- en Administrat. Interland BV,NL,Trust- en Administrat. Interland BV (NL),11706,Adminid,Central_Administrations
Central Administrations,Trustmoore Luxembourg S.A.,LU,Trustmoore Luxembourg S.A. (LU),73483,Adminid,Central_Administrations
Central Administrations,TÜRK EKONOMI BANKASI A.S.,TR,TÜRK EKONOMI BANKASI A.S. (TR),58722,Adminid,Central_Administrations
Central Administrations,U.S. Bank Global Fund Services,IE,U.S. Bank Global Fund Services (IE),102721,Adminid,Central_Administrations
Central Administrations,UBS AG (London Branch),GB,UBS AG (London Branch) (GB),11933,Adminid,Central_Administrations
Central Administrations,UBS Asset Management (Europe) S.A.,LU,UBS Asset Management (Europe) S.A. (LU),19024,Adminid,Central_Administrations
Central Administrations,UBS Asset Mgt (Deutschland) GmbH,DE,UBS Asset Mgt (Deutschland) GmbH (DE),80387,Adminid,Central_Administrations
Central Administrations,UBS Asset Mgt (Deutschland) GmbH,DE,UBS Asset Mgt (Deutschland) GmbH  (DE),5236,Adminid,Central_Administrations
Central Administrations,UBS Fund Adminis Services Lux SA,LU,UBS Fund Adminis Services Lux SA (LU),1502,Adminid,Central_Administrations
Central Administrations,UBS Fund Management (Switzerland) AG,CH,UBS Fund Management (Switzerland) AG (CH),4950,Adminid,Central_Administrations
Central Administrations,UBS Fund Services (Ireland) Ltd,IE,UBS Fund Services (Ireland) Ltd (IE),71085,Adminid,Central_Administrations
Central Administrations,UBS Fund Services (Luxembourg) S.A.,LU,UBS Fund Services (Luxembourg) S.A. (LU),1563,Adminid,Central_Administrations
Central Administrations,UBS Real Estate Kapitalanlagegesell.,DE,UBS Real Estate Kapitalanlagegesell. (DE),15717,Adminid,Central_Administrations
Central Administrations,UBS Switzerland AG,CH,UBS Switzerland AG (CH),75356,Adminid,Central_Administrations
Central Administrations,UI efa S.A.,LU,UI efa S.A. (LU),2132,Adminid,Central_Administrations
Central Administrations,Ultimo Portfolio Investment (Lux) SA,LU,Ultimo Portfolio Investment (Lux) SA (LU),83445,Adminid,Central_Administrations
Central Administrations,Union Investment Luxembourg S.A.,LU,Union Investment Luxembourg S.A. (LU),1565,Adminid,Central_Administrations
Central Administrations,Union Investment Privatfonds GmbH,DE,Union Investment Privatfonds GmbH (DE),5216,Adminid,Central_Administrations
Central Administrations,United International Management S.A.,LU,United International Management S.A. (LU),15419,Adminid,Central_Administrations
Central Administrations,Universal-Investment-Gesellschaft,DE,Universal-Investment-Gesellschaft (DE),44536,Adminid,Central_Administrations
Central Administrations,Universal-Investment-Luxembourg S.A.,DE,Universal-Investment-Luxembourg S.A. (DE),2069,Adminid,Central_Administrations
Central Administrations,Universal-Investment-Luxembourg S.A.,LU,Universal-Investment-Luxembourg S.A. (LU),4335,Adminid,Central_Administrations
Central Administrations,"Urquijo Gestion, S.G.I.I.C.S. S.A.",ES,"Urquijo Gestion, S.G.I.I.C.S. S.A. (ES)",11031,Adminid,Central_Administrations
Central Administrations,US Bank Global Fund Services (Lux),LU,US Bank Global Fund Services (Lux) (LU),100888,Adminid,Central_Administrations
Central Administrations,Uzès Gestion,FR,Uzès Gestion (FR),88378,Adminid,Central_Administrations
Central Administrations,Valartis Asset Management (Austria),AT,Valartis Asset Management (Austria) (AT),2990,Adminid,Central_Administrations
Central Administrations,Valletta Fund Services Limited,MT,Valletta Fund Services Limited (MT),84009,Adminid,Central_Administrations
Central Administrations,Valu-Trac Investment Management Limi,GB,Valu-Trac Investment Management Limi (GB),18738,Adminid,Central_Administrations
Central Administrations,VanEck (Europe) GmbH,DE,VanEck (Europe) GmbH (DE),103237,Adminid,Central_Administrations
Central Administrations,Vauban Infrastructure Partners,FR,Vauban Infrastructure Partners (FR),101781,Adminid,Central_Administrations
Central Administrations,VERA - Corporate and Funds S.A.,LU,VERA - Corporate and Funds S.A. (LU),21549,Adminid,Central_Administrations
Central Administrations,Veritas Investment GmbH,DE,Veritas Investment GmbH (DE),71800,Adminid,Central_Administrations
Central Administrations,V-Fund Trend Management Co Inc,VG,V-Fund Trend Management Co Inc (VG),70859,Adminid,Central_Administrations
Central Administrations,Vistra (Luxembourg) S.à.r.l.,LU,Vistra (Luxembourg) S.à.r.l. (LU),14692,Adminid,Central_Administrations
Central Administrations,Volksbank Invest Kapitalanl. mbH,AT,Volksbank Invest Kapitalanl. mbH (AT),72045,Adminid,Central_Administrations
Central Administrations,von der Heydt Invest SA,LU,von der Heydt Invest SA (LU),5653,Adminid,Central_Administrations
Central Administrations,Vontobel Fonds Services AG,CH,Vontobel Fonds Services AG (CH),4990,Adminid,Central_Administrations
Central Administrations,VP Fund Solutions (Liechtenstein) AG,LI,VP Fund Solutions (Liechtenstein) AG (LI),80246,Adminid,Central_Administrations
Central Administrations,VP Fund Solutions (Luxembourg) SA,LU,VP Fund Solutions (Luxembourg) SA (LU),10231,Adminid,Central_Administrations
Central Administrations,Warburg Invest KAG MBH,DE,Warburg Invest KAG MBH (DE),72076,Adminid,Central_Administrations
Central Administrations,Warburg Invest Kapitalanlageges mbH,DE,Warburg Invest Kapitalanlageges mbH (DE),5642,Adminid,Central_Administrations
Central Administrations,Waystone Admin Solutions (Lux) S.A.,LU,Waystone Admin Solutions (Lux) S.A. (LU),17268,Adminid,Central_Administrations
Central Administrations,Waystone Centralised ServicesLtd,IE,Waystone Centralised Services(IE)Ltd (IE),91510,Adminid,Central_Administrations
Central Administrations,Waystone Management Co. (Lux) S.A.,LU,Waystone Management Co. (Lux) S.A. (LU),10477,Adminid,Central_Administrations
