ID,Company_Name,Service_Type,Country,Search_Value,Original_Category
5398,HSBC Global Asset Mgt (Hong Kong) Ld (HK),Central Administrations,HK,5398,Adminid
5086,HSBC Institutional Trust Services (HK),Central Administrations,HK,5086,Adminid
22859,HSBC Management (Guernsey) Limited (GG),Central Administrations,GG,22859,Adminid
4869,HSBC Securities Services (Guernsey) (GB),Central Administrations,GB,4869,Adminid
96477,HSBC Securities Services (Ireland) (IE),Central Administrations,IE,96477,Adminid
22366,HSBC Securities Services (Uk) Ltd (GB),Central Administrations,GB,22366,Adminid
10773,HSBC Securities Services Limited (IE),Central Administrations,IE,10773,Adminid
100875,HSBC SS (Bermuda) Ltd (BM),Central Administrations,BM,100875,Adminid
1524,HSBC Trinkaus Investment Managers SA (LU),Central Administrations,LU,1524,Adminid
12083,HSBC Trustee (Cayman) Limited (VG),Central Administrations,VG,12083,Adminid
11868,ID-Sparinvest A/S (DK),Central Administrations,DK,11868,Adminid
71805,IFM Independent Fund Management AG (LI),Central Administrations,LI,71805,Adminid
13301,IFS Independent Financial Service AG (CH),Central Administrations,CH,13301,Adminid
106386,IFSL International Ltd (IE),Central Administrations,IE,106386,Adminid
20306,Ignis Asset Management (GB),Central Administrations,GB,20306,Adminid
82664,IK Investment Partners Aifm (LU),Central Administrations,LU,82664,Adminid
94216,INDUNA S.A. (LU),Central Administrations,LU,94216,Adminid
98540,Indus Valley Partners India (Pvt.) (IN),Central Administrations,IN,98540,Adminid
1684,ING Belgique S.A. (BE),Central Administrations,BE,1684,Adminid
84348,Innovation Nest II GP sàrl (LU),Central Administrations,LU,84348,Adminid
68057,Institutional Investment Partners (LU),Central Administrations,LU,68057,Adminid
4741,Inter Fund Management S.A. (LU),Central Administrations,LU,4741,Adminid
98417,International Fd Services (N.A) LLC. (US),Central Administrations,US,98417,Adminid
87557,International Financial Data Serv. (GB),Central Administrations,GB,87557,Adminid
14958,Internationale Kapitalanlagegesellsc (DE),Central Administrations,DE,14958,Adminid
1558,Intesa Sanpaolo Bank Luxembourg S.A. (LU),Central Administrations,LU,1558,Adminid
11507,Intesa Sanpaolo Wealth Mgt (LU),Central Administrations,LU,11507,Adminid
99795,IntReal Luxembourg S.A. (LU),Central Administrations,LU,99795,Adminid
93257,Invesco Administration Centre (GB),Central Administrations,GB,93257,Adminid
5118,INVESCO Asset Management Asia Ltd (HK),Central Administrations,HK,5118,Adminid
16095,Invesco Global Asset Management Ltd (IE),Central Administrations,IE,16095,Adminid
82119,Invesco Perpetual Administration C (GB),Central Administrations,GB,82119,Adminid
15453,Invesco Real Estate Management Sàrl (LU),Central Administrations,LU,15453,Adminid
87485,Invest Administration A/S (DK),Central Administrations,DK,87485,Adminid
84021,Investment Fund Services Limited (GB),Central Administrations,GB,84021,Adminid
81252,IPES (Jersey) Limited (JE),Central Administrations,JE,81252,Adminid
10937,IQ-EQ (Luxembourg) S.A. (LU),Central Administrations,LU,10937,Adminid
6243,J. Safra Sarasin Investmentfonds AG (CH),Central Administrations,CH,6243,Adminid
3561,J.P. Morgan Administration Serv. Ltd (IE),Central Administrations,IE,3561,Adminid
1529,J.P. Morgan Bank Luxembourg S.A. (LU),Central Administrations,LU,1529,Adminid
19435,"J.P. Morgan Chase Bank, N.A. (GB)",Central Administrations,GB,19435,Adminid
17159,J.P. Morgan Europe Limited (GB),Central Administrations,GB,17159,Adminid
85065,J.P. Morgan Europe Limited (GB),Central Administrations,GB,85065,Adminid
71673,J.P. Morgan Management (Jersey) Ld (JE),Central Administrations,JE,71673,Adminid
21358,J.P. Morgan Private Investments Inc (US),Central Administrations,US,21358,Adminid
107471,J.P. Morgan SE - Luxembourg Branch (LU),Central Administrations,LU,107471,Adminid
3504,J.P. Morgan Securities plc (GB),Central Administrations,GB,3504,Adminid
80793,JF India Management Limited (VG),Central Administrations,VG,80793,Adminid
22560,JP Morgan Bank (Ireland) plc (IE),Central Administrations,IE,22560,Adminid
90003,JP Morgan PE Real Estate Services (LU),Central Administrations,LU,90003,Adminid
1530,JPMorgan Asset Management (EU) Sàrl (LU),Central Administrations,LU,1530,Adminid
17793,JPMorgan Chase & Co. (US),Central Administrations,US,17793,Adminid
2144,JPMorgan Chase Bank N.A. (US),Central Administrations,US,2144,Adminid
3506,"JPMorgan Chase Bank, London Branch (GB)",Central Administrations,GB,3506,Adminid
80806,"JPMorgan Chase Bank, N.A. Singapore (SG)",Central Administrations,SG,80806,Adminid
3563,JPMorgan Funds (Asia) Limited (HK),Central Administrations,HK,3563,Adminid
73384,JPMorgan Hedge Fund Services Ld (IE),Central Administrations,IE,73384,Adminid
18791,JTC (Luxembourg) S.A. (LU),Central Administrations,LU,18791,Adminid
112565,JTC Corporate Services (Luxembourg) (LU),Central Administrations,LU,112565,Adminid
87762,JTC Fund Services (UK) Limited (GB),Central Administrations,GB,87762,Adminid
103087,JTC Fund Solutions (GG Ltd) (GG),Central Administrations,GG,103087,Adminid
72026,Julius Meinl Investment GmbH (AT),Central Administrations,AT,72026,Adminid
113763,Juniper Square Luxembourg S.à r.l. (LU),Central Administrations,LU,113763,Adminid
22568,Jupiter Unit Trust Managers Limited (GB),Central Administrations,GB,22568,Adminid
17292,Jyske Invest Fund Management A/S (DK),Central Administrations,DK,17292,Adminid
10125,Kairos Partners SGR S.p.A. (IT),Central Administrations,IT,10125,Adminid
72397,KanAm Grund Kapitalanlag. mbH (DE),Central Administrations,DE,72397,Adminid
11710,KAS BANK N.V. (NL),Central Administrations,NL,11710,Adminid
72387,KAS Investment Servicing GmbH (DE),Central Administrations,DE,72387,Adminid
5531,KBC Asset Management NV (BE),Central Administrations,BE,5531,Adminid
1907,Kempen & Co N.V. (NL),Central Administrations,NL,1907,Adminid
72023,KEPLER-FONDS Kapital. m.b.H. (AT),Central Administrations,AT,72023,Adminid
80659,Kinesis Holdings I Limited (BM),Central Administrations,BM,80659,Adminid
81419,KPMG Services S.à R.L. (LU),Central Administrations,LU,81419,Adminid
1532,Kredietrust Luxembourg S.A. (LU),Central Administrations,LU,1532,Adminid
2383,Kreissparkasse Köln (DE),Central Administrations,DE,2383,Adminid
1676,Landesbank Berlin Investment GmbH (DE),Central Administrations,DE,1676,Adminid
71264,Langham Hall Luxembourg S.à r.l. (LU),Central Administrations,LU,71264,Adminid
87868,Lawaisse beursvennootschap NV (BE),Central Administrations,BE,87868,Adminid
67821,Lazard Asset Management (DE) GmbH (DE),Central Administrations,DE,67821,Adminid
72504,Lazard Frères Gestion SAS (FR),Central Administrations,FR,72504,Adminid
18157,LBBW Asset Management Invest. mbH (DE),Central Administrations,DE,18157,Adminid
14582,"LBREP II Europe S.à R.L., SICAR (LU)",Central Administrations,LU,14582,Adminid
14583,"LBREP III Europe S.à R.L., SICAR (LU)",Central Administrations,LU,14583,Adminid
68129,Lecocqassociate Ltd (MT),Central Administrations,MT,68129,Adminid
80197,Legal & General Unit Trust Managers (GB),Central Administrations,GB,80197,Adminid
22696,Legg Mason Investment Funds Limited (GB),Central Administrations,GB,22696,Adminid
68230,LGT Financial Services AG (LI),Central Administrations,LI,68230,Adminid
111978,LGT Fund Administrators (Lux) Sàrl (LU),Central Administrations,LU,111978,Adminid
72247,LHI Management Luxembourg S.A. (LU),Central Administrations,LU,72247,Adminid
88347,Link Alternative Fund Administrators (GB),Central Administrations,GB,88347,Adminid
100094,Link Fund Administrators (IRL) Ld (IE),Central Administrations,IE,100094,Adminid
22950,LLB Fund Services AG (LI),Central Administrations,LI,22950,Adminid
72012,LLB Invest Kapitalanlagegesell. mbH (AT),Central Administrations,AT,72012,Adminid
100448,LLB Swiss Investment AG (CH),Central Administrations,CH,100448,Adminid
18836,Lombard Odier Funds (Europe) S.A. (LU),Central Administrations,LU,18836,Adminid
1536,LRI Invest S.A. (LU),Central Administrations,LU,1536,Adminid
98590,LTIDPL IndvIT Services LTD (India) (IN),Central Administrations,IN,98590,Adminid
87606,Lupus alpha Investment GmbH (DE),Central Administrations,DE,87606,Adminid
54206,Lupus alpha KAG mbH (DE),Central Administrations,DE,54206,Adminid
21542,Luxembourg Fund Services S.A. (LU),Central Administrations,LU,21542,Adminid
15282,Luxempart (LU),Central Administrations,LU,15282,Adminid
10274,M&G Securities Limited (GB),Central Administrations,GB,10274,Adminid
81804,M3 Investment Group (Lux) Sàrl (LU),Central Administrations,LU,81804,Adminid
100608,Maitland Administration (GG) Ltd (GG),Central Administrations,GG,100608,Adminid
80560,Maitland Administration Limited (US),Central Administrations,US,80560,Adminid
87765,Maitland Institutional Services Ltd (GB),Central Administrations,GB,87765,Adminid
6223,Maitland Luxembourg S.A. (LU),Central Administrations,LU,6223,Adminid
17491,Man Fund Management (Guernsey) Ltd (GG),Central Administrations,GG,17491,Adminid
84098,Maples FS Holdings Ltd (KY),Central Administrations,KY,84098,Adminid
80415,Maples Fund Services (Ireland) Ld (IE),Central Administrations,IE,80415,Adminid
14053,MaplesFS (Luxembourg) S.A. (LU),Central Administrations,LU,14053,Adminid
81599,Marlborough Fund Managers Limited (GB),Central Administrations,GB,81599,Adminid
73142,Massena Partners SA (LU),Central Administrations,LU,73142,Adminid
20008,Masséna Wealth Management (LU),Central Administrations,LU,20008,Adminid
72022,MASTERINVEST Kapitalanlage GmbH (AT),Central Administrations,AT,72022,Adminid
10000,MEAG MUNICH ERGO Kapitalanlag. mbH (DE),Central Administrations,DE,10000,Adminid
71260,Median Services (Lux) SA (LU),Central Administrations,LU,71260,Adminid
13378,Metzler Asset Management GmbH (DE),Central Administrations,DE,13378,Adminid
72191,Metzler Investment GmbH (DE),Central Administrations,DE,72191,Adminid
72410,Metzler Ireland Limited (IE),Central Administrations,IE,72410,Adminid
2113,Mitsubishi UFJ Investor S&B (Lux) SA (LU),Central Administrations,LU,2113,Adminid
1540,Mizuho Trust & Banking Luxembourg SA (LU),Central Administrations,LU,1540,Adminid
72398,Monega Kapitalanlageg. mbH (DE),Central Administrations,DE,72398,Adminid
115120,Morgan Stanley Fd Serv (Cayman) Ltd. (KY),Central Administrations,KY,115120,Adminid
3037,Moventum S.C.A. (LU),Central Administrations,LU,3037,Adminid
98758,MPE Manager Lux Sàrl (LU),Central Administrations,LU,98758,Adminid
83387,MPMF Fund Management (Ireland) Ld (IE),Central Administrations,IE,83387,Adminid
84391,MUFG Alternative Fd Svs (IE) Ltd (IE),Central Administrations,IE,84391,Adminid
71920,Munich Private Eq Partners Mgt S.A. (LU),Central Administrations,LU,71920,Adminid
22800,National Westminster Bank plc (GB),Central Administrations,GB,22800,Adminid
21133,navAXX S.A. (LU),Central Administrations,LU,21133,Adminid
14899,Ninety One Guernsey Limited (GG),Central Administrations,GG,14899,Adminid
92122,"Noble Hospitality Fund IV-I GP, LLC (US)",Central Administrations,US,92122,Adminid
72415,Nomura Asset Mgt Deutschland KAG mbH (DE),Central Administrations,DE,72415,Adminid
1542,Nomura Bank (Luxembourg) S.A. (LU),Central Administrations,LU,1542,Adminid
2833,Nordea Bank AB (SE),Central Administrations,SE,2833,Adminid
51645,Nordea Invest Fund Management A/S (DK),Central Administrations,DK,51645,Adminid
4740,Nordea Investment Funds S.A. (LU),Central Administrations,LU,4740,Adminid
87264,Nordic Equities Kapitalförvaltning (SE),Central Administrations,SE,87264,Adminid
68971,Northern Trust Fiduciary Services L (IE),Central Administrations,IE,68971,Adminid
93547,Northern Trust Global Services A Br (NL),Central Administrations,NL,93547,Adminid
71841,Northern Trust Global Services Ld (GB),Central Administrations,GB,71841,Adminid
56507,Northern Trust Global Services SE (LU),Central Administrations,LU,56507,Adminid
70308,Northern Trust I Fd AS (Ireland) Ld (IE),Central Administrations,IE,70308,Adminid
11296,Northern Trust IFAS Ltd (GG),Central Administrations,GG,11296,Adminid
5229,Northern Trust Luxembourg Mgt Co. SA (LU),Central Administrations,LU,5229,Adminid
69263,NorthernTrustSecurServices (IE) Ltd (IE),Central Administrations,IE,69263,Adminid
108647,NoW Corporate Solutions (LU),Central Administrations,LU,108647,Adminid
72064,Nykredit Portefølje Administration (DK),Central Administrations,DK,72064,Adminid
68336,Oaklet S.A. (LU),Central Administrations,LU,68336,Adminid
82338,Ocorian (Luxembourg) S.A. (LU),Central Administrations,LU,82338,Adminid
105095,Ocorian Administration (UK) Limited (GB),Central Administrations,GB,105095,Adminid
12831,Ocorian Fund Management S.à r.l. (LU),Central Administrations,LU,12831,Adminid
100704,Ocorian LCO S.à r.l. (LU),Central Administrations,LU,100704,Adminid
21413,Ocorian Services (Luxembourg) Sàrl (LU),Central Administrations,LU,21413,Adminid
1520,ODDO BHF Asset Management Lux (LU),Central Administrations,LU,1520,Adminid
15946,Oddo BHF SCA (FR),Central Administrations,FR,15946,Adminid
101308,ONE Group Solutions (LU),Central Administrations,LU,101308,Adminid
5807,Oppenheim Kapital (DE),Central Administrations,DE,5807,Adminid
115152,Opportunity Financial Services S.A. (LU),Central Administrations,LU,115152,Adminid
81466,Orangefield Legis Fund Services Ld (GG),Central Administrations,GG,81466,Adminid
87814,Paddock Corporate Services (LU),Central Administrations,LU,87814,Adminid
19937,PANDOO Administration (LU),Central Administrations,LU,19937,Adminid
87289,Park Square Capital Lux Mgt Serv (LU),Central Administrations,LU,87289,Adminid
68391,Partners Group (Luxembourg) S.A. (LU),Central Administrations,LU,68391,Adminid
18179,Partners Group (UK) Ltd (GB),Central Administrations,GB,18179,Adminid
91502,Partners Group (USA) (US),Central Administrations,US,91502,Adminid
83588,Patron Capital EU GP S.à r.l. (LU),Central Administrations,LU,83588,Adminid
113675,PECOMA Actuarial And Risk S.A. (LU),Central Administrations,LU,113675,Adminid
74477,Pergam International S.A. (LU),Central Administrations,LU,74477,Adminid
81907,Phoenix Fund Services (UK) Ltd (GB),Central Administrations,GB,81907,Adminid
105980,Phoenix PSF (LU),Central Administrations,LU,105980,Adminid
4978,Pictet Asset Management S.A. (CH),Central Administrations,CH,4978,Adminid
11411,Pioneer Investments Austria GmbH (AT),Central Administrations,AT,11411,Adminid
108645,Praxis Luxembourg S.A. (LU),Central Administrations,LU,108645,Adminid
89704,Prior&Nilsson Fond och Kapitalf. AB (SE),Central Administrations,SE,89704,Adminid
4603,Prologis Management Services Sàrl (LU),Central Administrations,LU,4603,Adminid
87991,PSG YC GP L.L.C. (US),Central Administrations,US,87991,Adminid
18628,Pure Capital S.A. (LU),Central Administrations,LU,18628,Adminid
72359,PwC Regulated Solutions S.à r.l. (LU),Central Administrations,LU,72359,Adminid
72675,"QIAM, Quality Investment Asset Mgt (LU)",Central Administrations,LU,72675,Adminid
87956,R&H Fund Services (Jersey) Limited (JE),Central Administrations,JE,87956,Adminid
14067,Radices Financial Services S.A. (LU),Central Administrations,LU,14067,Adminid
5697,Raiffeisen Kapitalanlage-Gesell. mbH (AT),Central Administrations,AT,5697,Adminid
72015,Raiffeisen Salzburg Invest Kap. GmbH (AT),Central Administrations,AT,72015,Adminid
14012,Reference Financial Services S.A. (LU),Central Administrations,LU,14012,Adminid
87007,Renta 4 Banco S.A. (ES),Central Administrations,ES,87007,Adminid
112502,Revantage Global Services Europe (LU),Central Administrations,LU,112502,Adminid
72030,RINGTURM Kapitalanlag. mbH (AT),Central Administrations,AT,72030,Adminid
98601,Riverside Europe Partners S.à r.l. (LU),Central Administrations,LU,98601,Adminid
10689,Robeco Institutional Asset Mgt B.V. (NL),Central Administrations,NL,10689,Adminid
84024,Rockpoint Group LLC (US),Central Administrations,US,84024,Adminid
68861,RREEF Investment GmbH (DE),Central Administrations,DE,68861,Adminid
70175,RSM Financial Services Luxembourg (LU),Central Administrations,LU,70175,Adminid
87495,"Sabadell Asset Management, SA SGIIC (ES)",Central Administrations,ES,87495,Adminid
14071,Saltgate S.A. (LU),Central Administrations,LU,14071,Adminid
100937,Sanne (US),Central Administrations,US,100937,Adminid
73021,Sanne Group (Guernsey) Limited (GG),Central Administrations,GG,73021,Adminid
65485,SANNE GROUP (LUXEMBOURG) S.A (LU),Central Administrations,LU,65485,Adminid
15727,Santander Asset Management S.G.I.I.C (ES),Central Administrations,ES,15727,Adminid
93313,Santander UK Plc (GB),Central Administrations,GB,93313,Adminid
72031,SCHOELLERBANK INVEST AG (AT),Central Administrations,AT,72031,Adminid
18805,Schroder Investment Management AG (CH),Central Administrations,CH,18805,Adminid
2884,Schroder Investment Management Ltd (GB),Central Administrations,GB,2884,Adminid
1554,Schroder Investment Mgt (Europe) SA (LU),Central Administrations,LU,1554,Adminid
68970,Scottish Mutual International Fd M (IE),Central Administrations,IE,68970,Adminid
87770,Scottish Widows Unit Trust Managers (GB),Central Administrations,GB,87770,Adminid
6458,SEB Investment GmbH (DE),Central Administrations,DE,6458,Adminid
44317,Security Kapitalanlage AG (AT),Central Administrations,AT,44317,Adminid
88593,SEI Global Services Inc (GB),Central Administrations,GB,88593,Adminid
105371,SEI Investments -Luxembourg S.A. (LU),Central Administrations,LU,105371,Adminid
72541,SEI Invts - Glob Fd Services Ltd (IE),Central Administrations,IE,72541,Adminid
72074,Seligson & Co Fund Management Co Plc (FI),Central Administrations,FI,72074,Adminid
22251,SGSS Deutschland Kapitalanlagegesel. (DE),Central Administrations,DE,22251,Adminid
72417,Siemens Fonds Invest GmbH (DE),Central Administrations,DE,72417,Adminid
17572,SKAGEN AS (NO),Central Administrations,NO,17572,Adminid
2021,Skandinaviska Enskilda Banken AB (SE),Central Administrations,SE,2021,Adminid
65310,Skandinaviska Enskilda Banken AB (SE),Central Administrations,SE,65310,Adminid
1541,SMBC Nikko Bank (Luxembourg) S.A. (LU),Central Administrations,LU,1541,Adminid
70542,Smith & Williamson Fd Adm. Ld (GB),Central Administrations,GB,70542,Adminid
2806,Société Générale Luxembourg S.A. (LU),Central Administrations,LU,2806,Adminid
2028,Société Générale S.A. (FR),Central Administrations,FR,2028,Adminid
84133,Société Générale Securities Services (DE),Central Administrations,DE,84133,Adminid
22455,Société Générale Securities Services (FR),Central Administrations,FR,22455,Adminid
68392,Société Générale Securities Services (GB),Central Administrations,GB,68392,Adminid
73381,Société Générale Securities Services (IE),Central Administrations,IE,73381,Adminid
13125,Société Générale Securities Services (IT),Central Administrations,IT,13125,Adminid
68407,"Société Générale, Dublin Branch (IE)",Central Administrations,IE,68407,Adminid
14907,Sofina Invest S.A (LU),Central Administrations,LU,14907,Adminid
72796,Sonae Sierra (PT),Central Administrations,PT,72796,Adminid
71808,Spängler IQAM Invest GmbH (AT),Central Administrations,AT,71808,Adminid
72068,S-Pankki Rahastoyhtiö Oy (FI),Central Administrations,FI,72068,Adminid
80970,SPF - Sierra Portugal (LU),Central Administrations,LU,80970,Adminid
70224,SS&C (Luxembourg) SARL (LU),Central Administrations,LU,70224,Adminid
87624,SS&C Financial Services (Ireland) (IE),Central Administrations,IE,87624,Adminid
100924,SS&C Financial Services Europe Ltd (GB),Central Administrations,GB,100924,Adminid
100923,SS&C Financial Services Intl Ltd (GB),Central Administrations,GB,100923,Adminid
91297,SS&C Fund Services (Cayman) Ltd (KY),Central Administrations,KY,91297,Adminid
101674,SS&C Technologies Inc. NY (US),Central Administrations,US,101674,Adminid
14026,Standish Management (Lux) Sàrl (LU),Central Administrations,LU,14026,Adminid
2997,State Steet Bank GmbH (DE),Central Administrations,DE,2997,Adminid
112090,"State Street (Cayman) Trust, Limited (KY)",Central Administrations,KY,112090,Adminid
105138,State Street Bank & Trust Cpny SG Br (SG),Central Administrations,SG,105138,Adminid
22957,State Street Bank and Trust Company (GB),Central Administrations,GB,22957,Adminid
2336,State Street Bank and Trust Company (US),Central Administrations,US,2336,Adminid
71776,State Street Bank GmbH - Munich (DE),Central Administrations,DE,71776,Adminid
84246,State Street Bank International GmbH (DE),Central Administrations,DE,84246,Adminid
3861,State Street Bank International GmbH (FR),Central Administrations,FR,3861,Adminid
102836,"State Street Bank Intl GmbH, Amst br (NL)",Central Administrations,NL,102836,Adminid
17390,"State Street Bank Intl GmbH, Lux Br. (LU)",Central Administrations,LU,17390,Adminid
110584,State Street Cayman Trust Company (KY),Central Administrations,KY,110584,Adminid
10003,State Street Custodial Services Ltd (IE),Central Administrations,IE,10003,Adminid
70852,State Street Int GmbH Zurich Br. (CH),Central Administrations,CH,70852,Adminid
10002,State Street Intl Ireland Ltd (IE),Central Administrations,IE,10002,Adminid
4878,State Street Trustees Limited (GB),Central Administrations,GB,4878,Adminid
21875,Stonehage Fleming Luxembourg S.A (LU),Central Administrations,LU,21875,Adminid
83390,Storebrand Asset Management AS (NO),Central Administrations,NO,83390,Adminid
108649,STORK SAF GP (LU),Central Administrations,LU,108649,Adminid
107688,Studio Palandrani (IT),Central Administrations,IT,107688,Adminid
12454,Südwestbank AG (DE),Central Administrations,DE,12454,Adminid
10290,Svenska Handelsbanken AB (publ) (SE),Central Administrations,SE,10290,Adminid
22910,Swedbank AB (publ) (SE),Central Administrations,SE,22910,Adminid
22712,Swedbank AB (Publ) Luxembourg Branch (LU),Central Administrations,LU,22712,Adminid
17494,Swedbank AS (EE),Central Administrations,EE,17494,Adminid
84130,Swiss Financial Services (Ireland) L (IE),Central Administrations,IE,84130,Adminid
10400,Swisscanto Asset Management Intl SA (LU),Central Administrations,LU,10400,Adminid
5709,Swisscanto Fondsleitung AG (CH),Central Administrations,CH,5709,Adminid
72053,Syd Fund Management A/S (DK),Central Administrations,DK,72053,Adminid
87518,T. Bailey Fund Services Limited (GB),Central Administrations,GB,87518,Adminid
22753,The Bank of New York Mellon Intl UK (GB),Central Administrations,GB,22753,Adminid
80201,The Bank of New York Mellon SA (NL),Central Administrations,NL,80201,Adminid
98619,The Bank of New York Mellon SA/NV (BE),Central Administrations,BE,98619,Adminid
72078,The Bank of New York Mellon SA/NV (DE),Central Administrations,DE,72078,Adminid
5637,The Bank of New York Mellon SA/NV LU (LU),Central Administrations,LU,5637,Adminid
93323,The Carlyle Group (Luxembourg) Sàrl (LU),Central Administrations,LU,93323,Adminid
91304,The Northern Trust Company (US),Central Administrations,US,91304,Adminid
41219,Threadneedle Investment Services LTD (GB),Central Administrations,GB,41219,Adminid
17915,Threestones Capital Management S.A. (LU),Central Administrations,LU,17915,Adminid
12261,Tishman Speyer Europe S.à r.l (LU),Central Administrations,LU,12261,Adminid
13819,TMF Fund Services (Luxembourg) S.A. (LU),Central Administrations,LU,13819,Adminid
14001,TMF Luxembourg S.A. (LU),Central Administrations,LU,14001,Adminid
72418,TMW Pramerica Property Ivt GmbH (DE),Central Administrations,DE,72418,Adminid
80477,Tramuntana Management S.à r.l. (LU),Central Administrations,LU,80477,Adminid
84344,Trident Fund Services (Malta) Ld (MT),Central Administrations,MT,84344,Adminid
18596,Trident Trust Co (Lux) S.A. (LU),Central Administrations,LU,18596,Adminid
74645,Tristan Capital Partners LLP (GB),Central Administrations,GB,74645,Adminid
11706,Trust- en Administrat. Interland BV (NL),Central Administrations,NL,11706,Adminid
73483,Trustmoore Luxembourg S.A. (LU),Central Administrations,LU,73483,Adminid
58722,TÜRK EKONOMI BANKASI A.S. (TR),Central Administrations,TR,58722,Adminid
102721,U.S. Bank Global Fund Services (IE),Central Administrations,IE,102721,Adminid
11933,UBS AG (London Branch) (GB),Central Administrations,GB,11933,Adminid
19024,UBS Asset Management (Europe) S.A. (LU),Central Administrations,LU,19024,Adminid
80387,UBS Asset Mgt (Deutschland) GmbH (DE),Central Administrations,DE,80387,Adminid
5236,UBS Asset Mgt (Deutschland) GmbH  (DE),Central Administrations,DE,5236,Adminid
1502,UBS Fund Adminis Services Lux SA (LU),Central Administrations,LU,1502,Adminid
4950,UBS Fund Management (Switzerland) AG (CH),Central Administrations,CH,4950,Adminid
71085,UBS Fund Services (Ireland) Ltd (IE),Central Administrations,IE,71085,Adminid
1563,UBS Fund Services (Luxembourg) S.A. (LU),Central Administrations,LU,1563,Adminid
15717,UBS Real Estate Kapitalanlagegesell. (DE),Central Administrations,DE,15717,Adminid
75356,UBS Switzerland AG (CH),Central Administrations,CH,75356,Adminid
2132,UI efa S.A. (LU),Central Administrations,LU,2132,Adminid
83445,Ultimo Portfolio Investment (Lux) SA (LU),Central Administrations,LU,83445,Adminid
1565,Union Investment Luxembourg S.A. (LU),Central Administrations,LU,1565,Adminid
5216,Union Investment Privatfonds GmbH (DE),Central Administrations,DE,5216,Adminid
15419,United International Management S.A. (LU),Central Administrations,LU,15419,Adminid
44536,Universal-Investment-Gesellschaft (DE),Central Administrations,DE,44536,Adminid
2069,Universal-Investment-Luxembourg S.A. (DE),Central Administrations,DE,2069,Adminid
4335,Universal-Investment-Luxembourg S.A. (LU),Central Administrations,LU,4335,Adminid
11031,"Urquijo Gestion, S.G.I.I.C.S. S.A. (ES)",Central Administrations,ES,11031,Adminid
100888,US Bank Global Fund Services (Lux) (LU),Central Administrations,LU,100888,Adminid
88378,Uzès Gestion (FR),Central Administrations,FR,88378,Adminid
2990,Valartis Asset Management (Austria) (AT),Central Administrations,AT,2990,Adminid
84009,Valletta Fund Services Limited (MT),Central Administrations,MT,84009,Adminid
18738,Valu-Trac Investment Management Limi (GB),Central Administrations,GB,18738,Adminid
103237,VanEck (Europe) GmbH (DE),Central Administrations,DE,103237,Adminid
101781,Vauban Infrastructure Partners (FR),Central Administrations,FR,101781,Adminid
21549,VERA - Corporate and Funds S.A. (LU),Central Administrations,LU,21549,Adminid
71800,Veritas Investment GmbH (DE),Central Administrations,DE,71800,Adminid
70859,V-Fund Trend Management Co Inc (VG),Central Administrations,VG,70859,Adminid
14692,Vistra (Luxembourg) S.à.r.l. (LU),Central Administrations,LU,14692,Adminid
72045,Volksbank Invest Kapitalanl. mbH (AT),Central Administrations,AT,72045,Adminid
5653,von der Heydt Invest SA (LU),Central Administrations,LU,5653,Adminid
4990,Vontobel Fonds Services AG (CH),Central Administrations,CH,4990,Adminid
80246,VP Fund Solutions (Liechtenstein) AG (LI),Central Administrations,LI,80246,Adminid
10231,VP Fund Solutions (Luxembourg) SA (LU),Central Administrations,LU,10231,Adminid
72076,Warburg Invest KAG MBH (DE),Central Administrations,DE,72076,Adminid
5642,Warburg Invest Kapitalanlageges mbH (DE),Central Administrations,DE,5642,Adminid
17268,Waystone Admin Solutions (Lux) S.A. (LU),Central Administrations,LU,17268,Adminid
91510,Waystone Centralised Services(IE)Ltd (IE),Central Administrations,IE,91510,Adminid
10477,Waystone Management Co. (Lux) S.A. (LU),Central Administrations,LU,10477,Adminid
91597,Waystone Mgt Company (IE) Limited (IE),Central Administrations,IE,91597,Adminid
87317,Wealth Fund Services Ltd (CY),Central Administrations,CY,87317,Adminid
104986,Wendel Luxembourg S.A. (LU),Central Administrations,LU,104986,Adminid
72419,WestInvest Gesellschaft für Ivtfds (DE),Central Administrations,DE,72419,Adminid
91352,"Woodfield Fund Adm, LLC (US)",Central Administrations,US,91352,Adminid
20756,YCAP Holding (LU),Central Administrations,LU,20756,Adminid
73898,YT Investor services S.A. (LU),Central Administrations,LU,73898,Adminid
113766,"ZBI Fondsmanagement GmbH, Lux (LU)",Central Administrations,LU,113766,Adminid
5789,Zedra Luxembourg (LU),Central Administrations,LU,5789,Adminid
21917,Zürcher Kantonalbank (CH),Central Administrations,CH,21917,Adminid
