Category,Value,Text
Adminid,22008,CACEIS Investor Services Ireland Ld (IE)
Adminid,101429,CACEIS Investor Services Trust UK (GB)
Adminid,19421,CACEIS Ireland Limited (IE)
Adminid,5470,CACEIS Netherlands (NL)
Adminid,80363,CAIAC Fund Management AG (LI)
Adminid,70227,Caibuo Capital SARL (LU)
Adminid,91561,Calamatta Cuschieri Fund Services Ld (MT)
Adminid,16637,Capfi Delen Asset Management S.A. (BE)
Adminid,67941,Capita Financial Admin (IE) Ltd (IE)
Adminid,22962,Capita Financial Administrators Ltd (GB)
Adminid,87929,Capita Registrars Ltd (GB)
Adminid,1875,Carnegie Fonder AB (SE)
Adminid,83126,"Castik Capital, S.à r.l. (LU)"
Adminid,72253,Catella Real Estate AG (DE)
Adminid,88030,CBRE Global Ivt Administration Lux (LU)
Adminid,115236,CBRE Luxembourg (LU)
Adminid,97262,CC Fund Services (Malta) Limited (MT)
Adminid,107632,"Centaur Fund Services US, Inc (US)"
Adminid,14348,Centralis S.A. (LU)
Adminid,14965,CF Fund Services S.A. (LU)
Adminid,101750,Circle Investment Support Services (NL)
Adminid,10148,CITCO Bank Nederland N.V. Lux Branch (LU)
Adminid,81486,Citco Fund Services (CI) Ld (KY)
Adminid,11503,Citco Fund Services (Curaçao) N.V. (AN)
Adminid,71937,Citco Fund Services (Ireland) Ld (IE)
Adminid,2743,Citco Fund Services (Luxembourg) S.A (LU)
Adminid,22839,Citco Fund Services (Nederland) B.V. (NL)
Adminid,93367,Citco Fund Services Guernsey Ltd (GG)
Adminid,13976,Citco Reif Services (Luxembourg) SA (LU)
Adminid,65729,Citibank Europe plc (IE)
Adminid,1493,Citibank Europe PLC (Lux. Br.) (LU)
Adminid,100891,Citibank Europe Plc Netherlands B (NL)
Adminid,83373,Citibank Europe plc UK Branch (GB)
Adminid,66589,"Citibank International Plc, Ireland (IE)"
Adminid,19004,Citibank N.A. London Branch (GB)
Adminid,101484,"Citibank, N.A., Hong Kong Branch (HK)"
Adminid,98241,CLCF Partners S.A. (LU)
Adminid,94690,Colmore PS Ltd (GB)
Adminid,72512,Commerz Real Fund Management (LU)
Adminid,72395,Commerz Real Investmentg. mbH (DE)
Adminid,2269,C-QUADRAT Kapitalanlage AG (AT)
Adminid,88099,Credit Agricole Bank Romania S.A. (RO)
Adminid,60911,Crédit Coopératif (FR)
Adminid,1787,Crédit Industriel et Commercial (FR)
Adminid,6146,Crédit Mutuel Asset Management (FR)
Adminid,84611,Credit Suisse Asset Management (CH)
Adminid,22133,Credit Suisse Fds AG (CH)
Adminid,80422,Cromwell Funds Management Limited (AU)
Adminid,87896,CS Fd Services (IE) Ltd (IE)
Adminid,2666,Danske Bank A/S (DK)
Adminid,15908,Danske Invest Management A/S (DK)
Adminid,16867,DB Advisors Sicav (LU)
Adminid,2242,Deka International S.A. (LU)
Adminid,19786,Deka Investment GmbH (DE)
Adminid,100766,"Deka Vermögensmanagement GmbH, Br LU (LU)"
Adminid,1476,Delen Private Bank Luxembourg S.A. (LU)
Adminid,70756,Deloitte Legal (LU)
Adminid,2092,Deloitte Tax and Consulting SàRL (LU)
Adminid,20724,Delta Lloyd N.V. (NL)
Adminid,1575,Deutsche Bank Luxembourg S.A. (LU)
Adminid,72059,Dierickx Leys Private Bank N.V. (BE)
Adminid,1779,Dinamik S.A. (LU)
Adminid,112546,Divergent Investments S.à r.l. (LU)
Adminid,72868,DLA Piper Luxembourg (LU)
Adminid,25881,DNB Bank ASA (NO)
Adminid,74157,Domos FS Limited (GB)
Adminid,4877,DST Financial Services Intl Ld (GB)
Adminid,15446,Dubly Douilhet Gestion (FR)
Adminid,11432,Dubly Transatlantique Gestion (FR)
Adminid,109892,Duke Street General Partner Limited (GB)
Adminid,78332,"Dunross & CO S.A., SICAV-SIF (LU)"
Adminid,99940,DWS International GmbH (DE)
Adminid,5725,DWS Investment GmbH (DE)
Adminid,1510,DWS Investment S.A. (LU)
Adminid,1511,DZ Privatbank S.A. (LU)
Adminid,70945,ECE Real Estate Partners S. à r.l. (LU)
Adminid,1486,Edmond de Rothschild (Europe) (LU)
Adminid,1910,Edmond de Rothschild (France) (FR)
Adminid,10645,Edmond de Rothschild Asset Mgt (LU)
Adminid,12669,EFG Bank (Luxembourg) S.A. (LU)
Adminid,15974,Egns-INVEST Investeringsforvaltning. (DK)
Adminid,98061,Elmfield Limited (HK) (HK)
Adminid,83542,Engelwood Global Services (LU)
Adminid,113732,Epic Fund Services (Guernsey) Ld (GG)
Adminid,109872,EQT Exeter Services Luxembourg (LU)
Adminid,88485,Equi Capital Market SARL (LU)
Adminid,96225,Equinoxe Alternative Ivt Services (IE)
Adminid,13967,Equiom (Luxembourg) S.A. (LU)
Adminid,100518,Equity Trustees Fd Services (IE) Ltd (IE)
Adminid,100128,Equity Trustees Fund Services (GB)
Adminid,97797,Erste Asset Management GmbH (AT)
Adminid,6336,Erste-Sparinvest KAG (AT)
Adminid,77887,Estera Trust (Jersey) Limited (JE)
Adminid,93546,ESTM Ltd (MT)
Adminid,72254,ETFlab Investment GmbH (DE)
Adminid,96292,Eurazeo Funds Management Luxembourg (LU)
Adminid,89812,EURO NET ASSET VALUE (FR)
Adminid,1512,Eurobank Private Bank Lux S.A. (LU)
Adminid,88450,Euromobiliare AM SGR S.p.A. Lxg (LU)
Adminid,99863,Europe Dvt Gnl Part Fdr S.à r.L. (LU)
Adminid,71655,European Fd Administration France (FR)
Adminid,72072,Evli Fund Management Company Ltd (FI)
Adminid,87665,Evli-Rahastoyhtiö Oy (FI)
Adminid,84160,F&C Administration Centre (GB)
Adminid,88564,F&C Investment Business Limited (GB)
Adminid,77375,"F. VANLANSCHOT Bankiers, N.V. (BE)"
Adminid,100487,Fexserv Fund Services (Malta) Ld (MT)
Adminid,90434,FideField S.à r.l. (LU)
Adminid,14009,Fiducenter S.A. (LU)
Adminid,81399,Fiduciaire Treuconsult S.A. (LU)
Adminid,14010,Fidupar S.A. (LU)
Adminid,14973,Field Conseil Sàrl (LU)
Adminid,1516,FIL (Luxembourg) S.A. (LU)
Adminid,69732,FIL Fund Management (Ireland) Ltd (IE)
Adminid,4331,FIL Investmen Mgt (Lux) S.àr.l. (LU)
Adminid,83441,FIL Investment Services (UK) Limited (GB)
Adminid,4709,FIL Investments International (GB)
Adminid,88379,Financière d’Uzès (FR)
Adminid,21554,Finexis S.A. (LU)
Adminid,19250,First Private Investment Mgt KAG mbH (DE)
Adminid,87439,First State Investment Mgt (UK) Ld (GB)
Adminid,68302,Flossbach von Storch Invest S.A. (LU)
Adminid,72070,Fondita Rahastoyhtiö Oy (FI)
Adminid,9931,Fonditel Gestion (ES)
Adminid,80307,Formuepleje A/S (DK)
Adminid,72062,Formuepleje Fund Management A/S (DK)
Adminid,2099,Forvis Mazars (LU)
Adminid,73091,Forvis Mazars Advisory Services (LU)
Adminid,98592,France Titrisation (FR)
Adminid,73196,Franklin Templeton Fund Mgt Ld (GB)
Adminid,17774,Franklin Templeton Investments (Asia (HK)
Adminid,89834,FSI S.G.R. S.p.A. (IT)
Adminid,97950,FSQ Demo Cy (LU) Branch (LU)
Adminid,1521,FTIS Sàrl (LU)
Adminid,19620,Fund Solutions SCA (LU)
Adminid,107564,fundcraft Services S.à r.l. (LU)
Adminid,4692,Fundpartner Solutions (Europe) S.A. (LU)
Adminid,71821,FundPartner Solutions (Suisse) SA (CH)
Adminid,17147,FundRock LIS S.A. (LU)
Adminid,5093,FundRock Management Company S.A. (LU)
Adminid,94563,Funds-Axis Limited (GB)
Adminid,4783,Fundsight S.A (LU)
Adminid,21695,Fundsmith LLP (GB)
Adminid,72836,Fundsquare Demo Company (LU) (LU)
Adminid,60589,GAM Fund Management Limited (IE)
Adminid,17638,GAM Investment Mgt (Switzerland) SA (CH)
Adminid,101568,Ganado SARL (LU)
Adminid,17893,Gen II Fund Services (Luxembourg) (LU)
Adminid,100089,"Gen II Fund Services, LLC (US)"
Adminid,15836,GEN II Luxembourg Services S.A R.L. (LU)
Adminid,5641,Generali Investments Deutschland (DE)
Adminid,2632,Gérifonds S.A. (CH)
Adminid,2754,Gestador S.A. (LU)
Adminid,84301,Gestman S.A. (LU)
Adminid,72811,Global General Partner S.A. (LU)
Adminid,80805,GlobeOp Financial Services (CYM) Ld (KY)
Adminid,80664,GlobeOp Financial Services (Ireland) (IE)
Adminid,12166,Golding Capital Partners Lux SA (LU)
Adminid,84119,GOLUB CAPITAL PARTNERS INT10 (KY)
Adminid,84118,GOLUB CAPITAL PARTNERS INT9 (KY)
Adminid,84587,"GOLUB CAPITAL PRTNRS INTLL 11, L.P. (KY)"
Adminid,17258,Grant Thornton Financial Services (LU)
Adminid,84421,GRESHAM Banque S.A. (FR)
Adminid,115187,GS & Co. LLC (US)
Adminid,15982,Gudme Raaschou Invest A/S (DK)
Adminid,72019,Gutmann Kapitalanlageakt. (AT)
Adminid,2281,Handelsbanken Fonder AB (SE)
Adminid,6023,HANSAINVEST Hanseatische Ivt GmbH (DE)
Adminid,80804,Harmonic Fund Services (KY)
Adminid,101774,Harmonic Fund Services Ireland Ltd (IE)
Adminid,83191,Harmonic Fund Services Luxembourg SA (LU)
Adminid,17414,Hauck & Aufhäuser AS S.A. (LU)
Adminid,2709,Hauck & Aufhäuser Fund Services S.A. (LU)
Adminid,3100,Hauck Aufhäuser Lampe Privatbank AG (DE)
Adminid,73099,HedgeServ (Luxembourg) S.à r.l. (LU)
Adminid,71645,Hines Luxembourg Investment Mgt (LU)
Adminid,88548,HLD Associés Europe (LU)
Adminid,80321,Horseman Capital Management Limited (GB)
Adminid,87697,HOWZAT Asset Managers S.à r.l. (LU)
Adminid,115235,HSBC AM (Fund Services UK) Limited (GB)
Adminid,22799,HSBC Bank plc (GB)
Adminid,10774,"HSBC Continental Europe, Dublin (IE)"
Adminid,93379,"HSBC Continental Europe, Lux branch (LU)"
Adminid,11674,HSBC Global Asset Management (France (FR)
Adminid,5398,HSBC Global Asset Mgt (Hong Kong) Ld (HK)
Adminid,5086,HSBC Institutional Trust Services (HK)
Adminid,22859,HSBC Management (Guernsey) Limited (GG)
Adminid,4869,HSBC Securities Services (Guernsey) (GB)
Adminid,96477,HSBC Securities Services (Ireland) (IE)
Adminid,22366,HSBC Securities Services (Uk) Ltd (GB)
Adminid,10773,HSBC Securities Services Limited (IE)
Adminid,100875,HSBC SS (Bermuda) Ltd (BM)
Adminid,1524,HSBC Trinkaus Investment Managers SA (LU)
Adminid,12083,HSBC Trustee (Cayman) Limited (VG)
Adminid,11868,ID-Sparinvest A/S (DK)
Adminid,71805,IFM Independent Fund Management AG (LI)
Adminid,13301,IFS Independent Financial Service AG (CH)
Adminid,106386,IFSL International Ltd (IE)
Adminid,20306,Ignis Asset Management (GB)
Adminid,82664,IK Investment Partners Aifm (LU)
Adminid,94216,INDUNA S.A. (LU)
Adminid,98540,Indus Valley Partners India (Pvt.) (IN)
Adminid,1684,ING Belgique S.A. (BE)
Adminid,84348,Innovation Nest II GP sàrl (LU)
Adminid,68057,Institutional Investment Partners (LU)
Adminid,4741,Inter Fund Management S.A. (LU)
Adminid,98417,International Fd Services (N.A) LLC. (US)
Adminid,87557,International Financial Data Serv. (GB)
Adminid,14958,Internationale Kapitalanlagegesellsc (DE)
Adminid,1558,Intesa Sanpaolo Bank Luxembourg S.A. (LU)
Adminid,11507,Intesa Sanpaolo Wealth Mgt (LU)
Adminid,99795,IntReal Luxembourg S.A. (LU)
Adminid,93257,Invesco Administration Centre (GB)
Adminid,5118,INVESCO Asset Management Asia Ltd (HK)
Adminid,16095,Invesco Global Asset Management Ltd (IE)
Adminid,82119,Invesco Perpetual Administration C (GB)
Adminid,15453,Invesco Real Estate Management Sàrl (LU)
Adminid,87485,Invest Administration A/S (DK)
Adminid,84021,Investment Fund Services Limited (GB)
Adminid,81252,IPES (Jersey) Limited (JE)
Adminid,10937,IQ-EQ (Luxembourg) S.A. (LU)
Adminid,6243,J. Safra Sarasin Investmentfonds AG (CH)
Adminid,3561,J.P. Morgan Administration Serv. Ltd (IE)
Adminid,1529,J.P. Morgan Bank Luxembourg S.A. (LU)
Adminid,19435,"J.P. Morgan Chase Bank, N.A. (GB)"
Adminid,17159,J.P. Morgan Europe Limited (GB)
Adminid,85065,J.P. Morgan Europe Limited (GB)
Adminid,71673,J.P. Morgan Management (Jersey) Ld (JE)
Adminid,21358,J.P. Morgan Private Investments Inc (US)
Adminid,107471,J.P. Morgan SE - Luxembourg Branch (LU)
Adminid,3504,J.P. Morgan Securities plc (GB)
Adminid,80793,JF India Management Limited (VG)
Adminid,22560,JP Morgan Bank (Ireland) plc (IE)
Adminid,90003,JP Morgan PE Real Estate Services (LU)
Adminid,1530,JPMorgan Asset Management (EU) Sàrl (LU)
Adminid,17793,JPMorgan Chase & Co. (US)
Adminid,2144,JPMorgan Chase Bank N.A. (US)
Adminid,3506,"JPMorgan Chase Bank, London Branch (GB)"
Adminid,80806,"JPMorgan Chase Bank, N.A. Singapore (SG)"
Adminid,3563,JPMorgan Funds (Asia) Limited (HK)
Adminid,73384,JPMorgan Hedge Fund Services Ld (IE)
Adminid,18791,JTC (Luxembourg) S.A. (LU)
Adminid,112565,JTC Corporate Services (Luxembourg) (LU)
Adminid,87762,JTC Fund Services (UK) Limited (GB)
Adminid,103087,JTC Fund Solutions (GG Ltd) (GG)
Adminid,72026,Julius Meinl Investment GmbH (AT)
Adminid,113763,Juniper Square Luxembourg S.à r.l. (LU)
Adminid,22568,Jupiter Unit Trust Managers Limited (GB)
Adminid,17292,Jyske Invest Fund Management A/S (DK)
Adminid,10125,Kairos Partners SGR S.p.A. (IT)
Adminid,72397,KanAm Grund Kapitalanlag. mbH (DE)
Adminid,11710,KAS BANK N.V. (NL)
Adminid,72387,KAS Investment Servicing GmbH (DE)
Adminid,5531,KBC Asset Management NV (BE)
Adminid,1907,Kempen & Co N.V. (NL)
Adminid,72023,KEPLER-FONDS Kapital. m.b.H. (AT)
Adminid,80659,Kinesis Holdings I Limited (BM)
Adminid,81419,KPMG Services S.à R.L. (LU)
Adminid,1532,Kredietrust Luxembourg S.A. (LU)
Adminid,2383,Kreissparkasse Köln (DE)
Adminid,1676,Landesbank Berlin Investment GmbH (DE)
Adminid,71264,Langham Hall Luxembourg S.à r.l. (LU)
Adminid,87868,Lawaisse beursvennootschap NV (BE)
Adminid,67821,Lazard Asset Management (DE) GmbH (DE)
Adminid,72504,Lazard Frères Gestion SAS (FR)
Adminid,18157,LBBW Asset Management Invest. mbH (DE)
Adminid,14582,"LBREP II Europe S.à R.L., SICAR (LU)"
Adminid,14583,"LBREP III Europe S.à R.L., SICAR (LU)"
Adminid,68129,Lecocqassociate Ltd (MT)
Adminid,80197,Legal & General Unit Trust Managers (GB)
Adminid,22696,Legg Mason Investment Funds Limited (GB)
Adminid,68230,LGT Financial Services AG (LI)
Adminid,111978,LGT Fund Administrators (Lux) Sàrl (LU)
Adminid,72247,LHI Management Luxembourg S.A. (LU)
Adminid,88347,Link Alternative Fund Administrators (GB)
Adminid,100094,Link Fund Administrators (IRL) Ld (IE)
Adminid,22950,LLB Fund Services AG (LI)
Adminid,72012,LLB Invest Kapitalanlagegesell. mbH (AT)
Adminid,100448,LLB Swiss Investment AG (CH)
Adminid,18836,Lombard Odier Funds (Europe) S.A. (LU)
Adminid,1536,LRI Invest S.A. (LU)
Adminid,98590,LTIDPL IndvIT Services LTD (India) (IN)
Adminid,87606,Lupus alpha Investment GmbH (DE)
Adminid,54206,Lupus alpha KAG mbH (DE)
Adminid,21542,Luxembourg Fund Services S.A. (LU)
Adminid,15282,Luxempart (LU)
Adminid,10274,M&G Securities Limited (GB)
Adminid,81804,M3 Investment Group (Lux) Sàrl (LU)
Adminid,100608,Maitland Administration (GG) Ltd (GG)
Adminid,80560,Maitland Administration Limited (US)
Adminid,87765,Maitland Institutional Services Ltd (GB)
Adminid,6223,Maitland Luxembourg S.A. (LU)
Adminid,17491,Man Fund Management (Guernsey) Ltd (GG)
Adminid,84098,Maples FS Holdings Ltd (KY)
Adminid,80415,Maples Fund Services (Ireland) Ld (IE)
Adminid,14053,MaplesFS (Luxembourg) S.A. (LU)
Adminid,81599,Marlborough Fund Managers Limited (GB)
Adminid,73142,Massena Partners SA (LU)
Adminid,20008,Masséna Wealth Management (LU)
Adminid,72022,MASTERINVEST Kapitalanlage GmbH (AT)
Adminid,10000,MEAG MUNICH ERGO Kapitalanlag. mbH (DE)
Adminid,71260,Median Services (Lux) SA (LU)
Adminid,13378,Metzler Asset Management GmbH (DE)
Adminid,72191,Metzler Investment GmbH (DE)
Adminid,72410,Metzler Ireland Limited (IE)
Adminid,2113,Mitsubishi UFJ Investor S&B (Lux) SA (LU)
Adminid,1540,Mizuho Trust & Banking Luxembourg SA (LU)
Adminid,72398,Monega Kapitalanlageg. mbH (DE)
Adminid,115120,Morgan Stanley Fd Serv (Cayman) Ltd. (KY)
Adminid,3037,Moventum S.C.A. (LU)
Adminid,98758,MPE Manager Lux Sàrl (LU)
Adminid,83387,MPMF Fund Management (Ireland) Ld (IE)
Adminid,84391,MUFG Alternative Fd Svs (IE) Ltd (IE)
Adminid,71920,Munich Private Eq Partners Mgt S.A. (LU)
Adminid,22800,National Westminster Bank plc (GB)
Adminid,21133,navAXX S.A. (LU)
Adminid,14899,Ninety One Guernsey Limited (GG)
Adminid,92122,"Noble Hospitality Fund IV-I GP, LLC (US)"
Adminid,72415,Nomura Asset Mgt Deutschland KAG mbH (DE)
Adminid,1542,Nomura Bank (Luxembourg) S.A. (LU)
Adminid,2833,Nordea Bank AB (SE)
Adminid,51645,Nordea Invest Fund Management A/S (DK)
Adminid,4740,Nordea Investment Funds S.A. (LU)
Adminid,87264,Nordic Equities Kapitalförvaltning (SE)
Adminid,68971,Northern Trust Fiduciary Services L (IE)
Adminid,93547,Northern Trust Global Services A Br (NL)
Adminid,71841,Northern Trust Global Services Ld (GB)
Adminid,56507,Northern Trust Global Services SE (LU)
Adminid,70308,Northern Trust I Fd AS (Ireland) Ld (IE)
Adminid,11296,Northern Trust IFAS Ltd (GG)
Adminid,5229,Northern Trust Luxembourg Mgt Co. SA (LU)
Adminid,69263,NorthernTrustSecurServices (IE) Ltd (IE)
Adminid,108647,NoW Corporate Solutions (LU)
Adminid,72064,Nykredit Portefølje Administration (DK)
Adminid,68336,Oaklet S.A. (LU)
Adminid,82338,Ocorian (Luxembourg) S.A. (LU)
Adminid,105095,Ocorian Administration (UK) Limited (GB)
Adminid,12831,Ocorian Fund Management S.à r.l. (LU)
Adminid,100704,Ocorian LCO S.à r.l. (LU)
Adminid,21413,Ocorian Services (Luxembourg) Sàrl (LU)
Adminid,1520,ODDO BHF Asset Management Lux (LU)
Adminid,15946,Oddo BHF SCA (FR)
Adminid,101308,ONE Group Solutions (LU)
Adminid,5807,Oppenheim Kapital (DE)
Adminid,115152,Opportunity Financial Services S.A. (LU)
Adminid,81466,Orangefield Legis Fund Services Ld (GG)
Adminid,87814,Paddock Corporate Services (LU)
Adminid,19937,PANDOO Administration (LU)
Adminid,87289,Park Square Capital Lux Mgt Serv (LU)
Adminid,68391,Partners Group (Luxembourg) S.A. (LU)
Adminid,18179,Partners Group (UK) Ltd (GB)
Adminid,91502,Partners Group (USA) (US)
Adminid,83588,Patron Capital EU GP S.à r.l. (LU)
Adminid,113675,PECOMA Actuarial And Risk S.A. (LU)
Adminid,74477,Pergam International S.A. (LU)
Adminid,81907,Phoenix Fund Services (UK) Ltd (GB)
Adminid,105980,Phoenix PSF (LU)
Adminid,4978,Pictet Asset Management S.A. (CH)
Adminid,11411,Pioneer Investments Austria GmbH (AT)
Adminid,108645,Praxis Luxembourg S.A. (LU)
Adminid,89704,Prior&Nilsson Fond och Kapitalf. AB (SE)
Adminid,4603,Prologis Management Services Sàrl (LU)
Adminid,87991,PSG YC GP L.L.C. (US)
Adminid,18628,Pure Capital S.A. (LU)
Adminid,72359,PwC Regulated Solutions S.à r.l. (LU)
Adminid,72675,"QIAM, Quality Investment Asset Mgt (LU)"
Adminid,87956,R&H Fund Services (Jersey) Limited (JE)
Adminid,14067,Radices Financial Services S.A. (LU)
Adminid,5697,Raiffeisen Kapitalanlage-Gesell. mbH (AT)
Adminid,72015,Raiffeisen Salzburg Invest Kap. GmbH (AT)
Adminid,14012,Reference Financial Services S.A. (LU)
Adminid,87007,Renta 4 Banco S.A. (ES)
Adminid,112502,Revantage Global Services Europe (LU)
Adminid,72030,RINGTURM Kapitalanlag. mbH (AT)
Adminid,98601,Riverside Europe Partners S.à r.l. (LU)
Adminid,10689,Robeco Institutional Asset Mgt B.V. (NL)
Adminid,84024,Rockpoint Group LLC (US)
Adminid,68861,RREEF Investment GmbH (DE)
Adminid,70175,RSM Financial Services Luxembourg (LU)
Adminid,87495,"Sabadell Asset Management, SA SGIIC (ES)"
Adminid,14071,Saltgate S.A. (LU)
Adminid,100937,Sanne (US)
Adminid,73021,Sanne Group (Guernsey) Limited (GG)
Adminid,65485,SANNE GROUP (LUXEMBOURG) S.A (LU)
Adminid,15727,Santander Asset Management S.G.I.I.C (ES)
Adminid,93313,Santander UK Plc (GB)
Adminid,72031,SCHOELLERBANK INVEST AG (AT)
Adminid,18805,Schroder Investment Management AG (CH)
Adminid,2884,Schroder Investment Management Ltd (GB)
Adminid,1554,Schroder Investment Mgt (Europe) SA (LU)
Adminid,68970,Scottish Mutual International Fd M (IE)
Adminid,87770,Scottish Widows Unit Trust Managers (GB)
Adminid,6458,SEB Investment GmbH (DE)
Adminid,44317,Security Kapitalanlage AG (AT)
Adminid,88593,SEI Global Services Inc (GB)
Adminid,105371,SEI Investments -Luxembourg S.A. (LU)
Adminid,72541,SEI Invts - Glob Fd Services Ltd (IE)
Adminid,72074,Seligson & Co Fund Management Co Plc (FI)
Adminid,22251,SGSS Deutschland Kapitalanlagegesel. (DE)
Adminid,72417,Siemens Fonds Invest GmbH (DE)
Adminid,17572,SKAGEN AS (NO)
Adminid,2021,Skandinaviska Enskilda Banken AB (SE)
Adminid,65310,Skandinaviska Enskilda Banken AB (SE)
Adminid,1541,SMBC Nikko Bank (Luxembourg) S.A. (LU)
Adminid,70542,Smith & Williamson Fd Adm. Ld (GB)
Adminid,2806,Société Générale Luxembourg S.A. (LU)
Adminid,2028,Société Générale S.A. (FR)
Adminid,84133,Société Générale Securities Services (DE)
Adminid,22455,Société Générale Securities Services (FR)
Adminid,68392,Société Générale Securities Services (GB)
Adminid,73381,Société Générale Securities Services (IE)
Adminid,13125,Société Générale Securities Services (IT)
Adminid,68407,"Société Générale, Dublin Branch (IE)"
Adminid,14907,Sofina Invest S.A (LU)
Adminid,72796,Sonae Sierra (PT)
Adminid,71808,Spängler IQAM Invest GmbH (AT)
Adminid,72068,S-Pankki Rahastoyhtiö Oy (FI)
Adminid,80970,SPF - Sierra Portugal (LU)
Adminid,70224,SS&C (Luxembourg) SARL (LU)
Adminid,87624,SS&C Financial Services (Ireland) (IE)
