ID,Company_Name,Service_Type,Country,Search_Value,Original_Category
19937,PANDOO Administration (LU),Transfer Agents,LU,19937,Tenregid
68391,Partners Group (Luxembourg) S.A. (LU),Transfer Agents,LU,68391,Tenregid
81907,Phoenix Fund Services (UK) Ltd (GB),Transfer Agents,GB,81907,Tenregid
11411,Pioneer Investments Austria GmbH (AT),Transfer Agents,AT,11411,Tenregid
72359,PwC Regulated Solutions S.à r.l. (LU),Transfer Agents,LU,72359,Tenregid
72675,"QIAM, Quality Investment Asset Mgt (LU)",Transfer Agents,LU,72675,Tenregid
5697,Raiffeisen Kapitalanlage-Gesell. mbH (AT),Transfer Agents,AT,5697,Tenregid
72015,Raiffeisen Salzburg Invest Kap. GmbH (AT),Transfer Agents,AT,72015,Tenregid
46328,Raiffeisenlandesbk Oberösterreich A. (AT),Transfer Agents,AT,46328,Tenregid
87007,Renta 4 Banco S.A. (ES),Transfer Agents,ES,87007,Tenregid
72030,RINGTURM Kapitalanlag. mbH (AT),Transfer Agents,AT,72030,Tenregid
71000,RLUM (CIS) Limited (GB),Transfer Agents,GB,71000,Tenregid
4872,Rothschild & Cie Banque (FR),Transfer Agents,FR,4872,Tenregid
87358,Rothschild Martin Maurel (FR),Transfer Agents,FR,87358,Tenregid
68861,RREEF Investment GmbH (DE),Transfer Agents,DE,68861,Tenregid
87495,"Sabadell Asset Management, SA SGIIC (ES)",Transfer Agents,ES,87495,Tenregid
14071,Saltgate S.A. (LU),Transfer Agents,LU,14071,Tenregid
15727,Santander Asset Management S.G.I.I.C (ES),Transfer Agents,ES,15727,Tenregid
93313,Santander UK Plc (GB),Transfer Agents,GB,93313,Tenregid
72031,SCHOELLERBANK INVEST AG (AT),Transfer Agents,AT,72031,Tenregid
1554,Schroder Investment Mgt (Europe) SA (LU),Transfer Agents,LU,1554,Tenregid
68970,Scottish Mutual International Fd M (IE),Transfer Agents,IE,68970,Tenregid
68944,Scottish Mutual Investment M L (GB),Transfer Agents,GB,68944,Tenregid
87770,Scottish Widows Unit Trust Managers (GB),Transfer Agents,GB,87770,Tenregid
6458,SEB Investment GmbH (DE),Transfer Agents,DE,6458,Tenregid
44317,Security Kapitalanlage AG (AT),Transfer Agents,AT,44317,Tenregid
105371,SEI Investments -Luxembourg S.A. (LU),Transfer Agents,LU,105371,Tenregid
72541,SEI Invts - Glob Fd Services Ltd (IE),Transfer Agents,IE,72541,Tenregid
72074,Seligson & Co Fund Management Co Plc (FI),Transfer Agents,FI,72074,Tenregid
1559,SGBTCI (LU),Transfer Agents,LU,1559,Tenregid
22251,SGSS Deutschland Kapitalanlagegesel. (DE),Transfer Agents,DE,22251,Tenregid
72417,Siemens Fonds Invest GmbH (DE),Transfer Agents,DE,72417,Tenregid
3002,Sigma Bank AG (LI),Transfer Agents,LI,3002,Tenregid
22060,Skandinaviska Enskilda Banken AB (NO),Transfer Agents,NO,22060,Tenregid
2021,Skandinaviska Enskilda Banken AB (SE),Transfer Agents,SE,2021,Tenregid
1541,SMBC Nikko Bank (Luxembourg) S.A. (LU),Transfer Agents,LU,1541,Tenregid
70542,Smith & Williamson Fd Adm. Ld (GB),Transfer Agents,GB,70542,Tenregid
41910,Société Générale (FR),Transfer Agents,FR,41910,Tenregid
2806,Société Générale Luxembourg S.A. (LU),Transfer Agents,LU,2806,Tenregid
2028,Société Générale S.A. (FR),Transfer Agents,FR,2028,Tenregid
84133,Société Générale Securities Services (DE),Transfer Agents,DE,84133,Tenregid
73381,Société Générale Securities Services (IE),Transfer Agents,IE,73381,Tenregid
71808,Spängler IQAM Invest GmbH (AT),Transfer Agents,AT,71808,Tenregid
72068,S-Pankki Rahastoyhtiö Oy (FI),Transfer Agents,FI,72068,Tenregid
70224,SS&C (Luxembourg) SARL (LU),Transfer Agents,LU,70224,Tenregid
87624,SS&C Financial Services (Ireland) (IE),Transfer Agents,IE,87624,Tenregid
100924,SS&C Financial Services Europe Ltd (GB),Transfer Agents,GB,100924,Tenregid
100923,SS&C Financial Services Intl Ltd (GB),Transfer Agents,GB,100923,Tenregid
91297,SS&C Fund Services (Cayman) Ltd (KY),Transfer Agents,KY,91297,Tenregid
14026,Standish Management (Lux) Sàrl (LU),Transfer Agents,LU,14026,Tenregid
22957,State Street Bank and Trust Company (GB),Transfer Agents,GB,22957,Tenregid
2336,State Street Bank and Trust Company (US),Transfer Agents,US,2336,Tenregid
84246,State Street Bank International GmbH (DE),Transfer Agents,DE,84246,Tenregid
3861,State Street Bank International GmbH (FR),Transfer Agents,FR,3861,Tenregid
19013,State Street Bank International GmbH (IT),Transfer Agents,IT,19013,Tenregid
102836,"State Street Bank Intl GmbH, Amst br (NL)",Transfer Agents,NL,102836,Tenregid
17390,"State Street Bank Intl GmbH, Lux Br. (LU)",Transfer Agents,LU,17390,Tenregid
70852,State Street Int GmbH Zurich Br. (CH),Transfer Agents,CH,70852,Tenregid
10002,State Street Intl Ireland Ltd (IE),Transfer Agents,IE,10002,Tenregid
21875,Stonehage Fleming Luxembourg S.A (LU),Transfer Agents,LU,21875,Tenregid
12454,Südwestbank AG (DE),Transfer Agents,DE,12454,Tenregid
10290,Svenska Handelsbanken AB (publ) (SE),Transfer Agents,SE,10290,Tenregid
22712,Swedbank AB (Publ) Luxembourg Branch (LU),Transfer Agents,LU,22712,Tenregid
17796,Swiss Life Banque Privée (FR),Transfer Agents,FR,17796,Tenregid
72565,SwissLife Banque Privée (FR),Transfer Agents,FR,72565,Tenregid
72053,Syd Fund Management A/S (DK),Transfer Agents,DK,72053,Tenregid
87518,T. Bailey Fund Services Limited (GB),Transfer Agents,GB,87518,Tenregid
22753,The Bank of New York Mellon Intl UK (GB),Transfer Agents,GB,22753,Tenregid
80201,The Bank of New York Mellon SA (NL),Transfer Agents,NL,80201,Tenregid
72078,The Bank of New York Mellon SA/NV (DE),Transfer Agents,DE,72078,Tenregid
5637,The Bank of New York Mellon SA/NV LU (LU),Transfer Agents,LU,5637,Tenregid
12261,Tishman Speyer Europe S.à r.l (LU),Transfer Agents,LU,12261,Tenregid
13819,TMF Fund Services (Luxembourg) S.A. (LU),Transfer Agents,LU,13819,Tenregid
14001,TMF Luxembourg S.A. (LU),Transfer Agents,LU,14001,Tenregid
72418,TMW Pramerica Property Ivt GmbH (DE),Transfer Agents,DE,72418,Tenregid
84344,Trident Fund Services (Malta) Ld (MT),Transfer Agents,MT,84344,Tenregid
18596,Trident Trust Co (Lux) S.A. (LU),Transfer Agents,LU,18596,Tenregid
73483,Trustmoore Luxembourg S.A. (LU),Transfer Agents,LU,73483,Tenregid
102721,U.S. Bank Global Fund Services (IE),Transfer Agents,IE,102721,Tenregid
80387,UBS Asset Mgt (Deutschland) GmbH (DE),Transfer Agents,DE,80387,Tenregid
5236,UBS Asset Mgt (Deutschland) GmbH  (DE),Transfer Agents,DE,5236,Tenregid
1502,UBS Fund Adminis Services Lux SA (LU),Transfer Agents,LU,1502,Tenregid
15717,UBS Real Estate Kapitalanlagegesell. (DE),Transfer Agents,DE,15717,Tenregid
75356,UBS Switzerland AG (CH),Transfer Agents,CH,75356,Tenregid
2132,UI efa S.A. (LU),Transfer Agents,LU,2132,Tenregid
15419,United International Management S.A. (LU),Transfer Agents,LU,15419,Tenregid
44536,Universal-Investment-Gesellschaft (DE),Transfer Agents,DE,44536,Tenregid
4335,Universal-Investment-Luxembourg S.A. (LU),Transfer Agents,LU,4335,Tenregid
11031,"Urquijo Gestion, S.G.I.I.C.S. S.A. (ES)",Transfer Agents,ES,11031,Tenregid
100888,US Bank Global Fund Services (Lux) (LU),Transfer Agents,LU,100888,Tenregid
2990,Valartis Asset Management (Austria) (AT),Transfer Agents,AT,2990,Tenregid
18738,Valu-Trac Investment Management Limi (GB),Transfer Agents,GB,18738,Tenregid
21549,VERA - Corporate and Funds S.A. (LU),Transfer Agents,LU,21549,Tenregid
71800,Veritas Investment GmbH (DE),Transfer Agents,DE,71800,Tenregid
88215,Virtus Partners Fund Services Lux (LU),Transfer Agents,LU,88215,Tenregid
14692,Vistra (Luxembourg) S.à.r.l. (LU),Transfer Agents,LU,14692,Tenregid
91284,Vistra Fund Management S.A. (LU),Transfer Agents,LU,91284,Tenregid
70483,Volksbank eG (DE),Transfer Agents,DE,70483,Tenregid
72045,Volksbank Invest Kapitalanl. mbH (AT),Transfer Agents,AT,72045,Tenregid
5653,von der Heydt Invest SA (LU),Transfer Agents,LU,5653,Tenregid
1566,VP Bank (Luxembourg) SA (LU),Transfer Agents,LU,1566,Tenregid
11043,VP Bank AG (LI),Transfer Agents,LI,11043,Tenregid
10231,VP Fund Solutions (Luxembourg) SA (LU),Transfer Agents,LU,10231,Tenregid
72076,Warburg Invest KAG MBH (DE),Transfer Agents,DE,72076,Tenregid
5642,Warburg Invest Kapitalanlageges mbH (DE),Transfer Agents,DE,5642,Tenregid
84411,WAY Fund Managers Limited (GB),Transfer Agents,GB,84411,Tenregid
17268,Waystone Admin Solutions (Lux) S.A. (LU),Transfer Agents,LU,17268,Tenregid
87317,Wealth Fund Services Ltd (CY),Transfer Agents,CY,87317,Tenregid
72419,WestInvest Gesellschaft für Ivtfds (DE),Transfer Agents,DE,72419,Tenregid
5789,Zedra Luxembourg (LU),Transfer Agents,LU,5789,Tenregid
21917,Zürcher Kantonalbank (CH),Transfer Agents,CH,21917,Tenregid
